1.48942;1.48943;1.48944;1.48963;1.49013;1.49087;1.49171;1.49243;1.49292;1.49318;1.49332;1.49349;1.4938;1.49426;1.49481;1.49531;1.49568;1.49589;1.496;1.49612;1.49635;1.49677;1.49734;1.49794;1.49845;1.49877;1.49891;1.49897;1.49906;1.49923;1.49947;1.49966;1.4997;1.49952;1.49915;1.49868;1.4982;1.4978;1.49751;1.49733;1.49728;1.49734;1.49751;1.49779;1.4982;1.49873;1.49937;1.5001;1.50089;1.5017;1.50251;1.50331;1.50412;1.50493;1.50577;1.50659;1.50735;1.50802;1.5086;1.50913;1.50968;1.51029;1.51097;1.51166;1.5123;1.51283;1.51324;1.51355;1.5138;1.51403;1.51421;1.5143;1.51422;1.51393;1.51346;1.51294;1.51254;1.51242;1.51259;1.51296;1.51336;1.5136;1.51364;1.5135;1.51333;1.51322;1.51322;1.51327;1.51327;1.51316;1.51291;1.51257;1.51223;1.51195;1.51177;1.51166;1.51158;1.51145;1.51123;1.51095;1.51066;1.51044;1.51034;1.51031;1.51027;1.5101;1.50974;1.50924;1.50876;1.50844;1.50841;1.50866;1.50904;1.50937;1.5095;1.50938;1.50905;1.50861;1.50817;1.50777;1.50742;1.5071;1.50679;1.50651;1.50627;1.50607;1.50586;1.50558;1.50516;1.50457;1.50387;1.50322;1.50276;1.50259;1.50265;1.50283;1.50297;1.50303;1.50305;1.50315;1.50343;1.50389;1.50444;1.50494;1.50534;1.50563;1.5059;1.50618;1.50647;1.50672;1.50688;1.50692;1.50687;1.50679;1.5067;1.50664;1.50655;1.50639;1.50611;1.50569;1.50519;1.50469;1.5043;1.50412;1.50418;1.50443;1.50479;1.50514;1.50542;1.50556;1.50557;1.50545;1.50525;1.50499;1.50472;1.50446;1.50423;1.50407;1.50399;1.50402;1.50416;1.50437;1.50464;1.50491;1.50517;1.50538;1.50553;1.50561;1.50562;1.5056;1.50559;1.50564;1.50578;1.50604;1.50641;1.50682;1.50719;1.50742;1.50743;1.50719;1.50677;1.5063;1.50592;1.50572;1.50568;1.50574;1.50579;1.50577;1.50567;1.50551;1.50534;1.50523;1.50516;1.50515;1.50516;1.50516;1.50514;1.50509;1.50504;1.50504;1.5051;1.50522;1.50537;1.50551;1.50564;1.50576;1.50588;1.50601;1.50614;1.50627;1.50638;1.50649;1.50662;1.50675;1.50679;1.50668;1.50636;1.50586;1.50529;1.50477;1.50439;1.50416;1.50406;1.50405;1.50409;1.50418;1.50431;1.50444;1.50453;1.50455;1.50453;1.50452;1.50455;1.50463;1.50468;1.50465;1.5045;1.50424;1.50395;1.50367;1.50342;1.50322;1.50304;1.50288;1.50274;1.50262;1.50253;1.50244;1.50237;1.50234;1.5024;1.50254;1.50273;1.50291;1.50302;1.50303;1.50298;1.50294;1.50294;1.50301;1.5031;1.50315;1.50311;1.50298;1.50279;1.5026;1.50247;1.50241;1.50239;1.50233;1.50217;1.50189;1.50154;1.50123;1.50107;1.50111;1.50129;1.50147;1.50154;1.50144;1.5012;1.5009;1.50059;1.50028;1.49995;1.49957;1.49919;1.49883;1.49851;1.49823;1.49792;1.49757;1.49722;1.49697;1.49691;1.49706;1.49735;1.49765;1.49782;1.49777;1.49747;1.49695;1.49625;1.49544;1.49463;1.49394;1.4935;1.49338;1.49356;1.49395;1.49435;1.49461;1.49458;1.49423;1.49363;1.49292;1.49222;1.49166;1.49128;1.49108;1.49101;1.49099;1.49095;1.49081;1.49051;1.49007;1.48954;1.48903;1.4886;1.48828;1.48801;1.48776;1.48752;1.48733;1.48722;1.48719;1.48718;1.4871;1.48691;1.48661;1.4863;1.48602;1.4858;1.48557;1.48526;1.48487;1.4845;1.48427;1.48428;1.48448;1.4847;1.48476;1.48454;1.48407;1.48351;1.48305;1.4828;1.48271;1.48267;1.48255;1.48227;1.48184;1.48137;1.48096;1.48069;1.48061;1.48064;1.4807;1.48067;1.48049;1.48017;1.47979;1.47943;1.47916;1.479;1.47892;1.4789;1.4789;1.47888;1.47879;1.47861;1.47832;1.47794;1.47756;1.47723;1.47698;1.4768;1.47664;1.47648;1.47632;1.4762;1.47614;1.47612;1.47611;1.47608;1.47603;1.47594;1.47581;1.47562;1.47536;1.47502;1.47466;1.47434;1.47411;1.47397;1.47385;1.47369;1.47342;1.47306;1.47267;1.47233;1.47209;1.47195;1.47189;1.47184;1.47181;1.47181;1.47186;1.47197;1.47211;1.4722;1.47216;1.47197;1.47165;1.4713;1.47102;1.47087;1.47086;1.47092;1.47097;1.47095;1.47079;1.47051;1.47015;1.46978;1.46949;1.46933;1.4693;1.46935;1.46938;1.46931;1.46906;1.46863;1.46807;1.46752;1.4671;1.46692;1.46702;1.46732;1.46769;1.46798;1.4681;1.46805;1.46788;1.46771;1.46759;1.46752;1.46745;1.46731;1.46705;1.4667;1.46633;1.46604;1.46589;1.46586;1.46588;1.46586;1.46571;1.46541;1.46502;1.46464;1.46436;1.46422;1.4642;1.46424;1.4643;1.46436;1.46447;1.46464;1.46489;1.46514;1.46531;1.46533;1.46516;1.46485;1.46449;1.46416;1.46389;1.46366;1.46346;1.46326;1.46305;1.46282;1.46257;1.46233;1.4621;1.4619;1.46174;1.46159;1.46141;1.4612;1.46099;1.46084;1.4608;1.46085;1.46093;1.46094;1.46085;1.46071;1.4606;1.46057;1.4606;1.46061;1.46053;1.46033;1.4601;1.45993;1.45988;1.45995;1.46003;1.46004;1.45995;1.45978;1.4596;1.45947;1.45943;1.45947;1.45958;1.45971;1.45982;1.45986;1.45978;1.45957;1.45926;1.45888;1.4585;1.45818;1.45792;1.45774;1.45763;1.45756;1.4575;1.45738;1.45716;1.45682;1.45644;1.45611;1.45595;1.45597;1.45614;1.45633;1.45645;1.45644;1.45632;1.45612;1.4559;1.45565;1.45539;1.45518;1.45508;1.45515;1.4554;1.45572;1.45598;1.45604;1.45584;1.45545;1.45501;1.45469;1.45456;1.4546;1.45467;1.45462;1.45436;1.45387;1.45326;1.45266;1.45219;1.45193;1.45189;1.45206;1.45237;1.45273;1.45299;1.45302;1.45275;1.45219;1.4515;1.45085;1.4504;1.45017;1.4501;1.45009;1.45005;1.44996;1.44987;1.44979;1.44972;1.44961;1.44944;1.44923;1.44902;1.44885;1.44874;1.4487;1.44872;1.44881;1.44893;1.44908;1.44919;1.44923;1.44919;1.44907;1.44891;1.44873;1.44855;1.44837;1.44818;1.44799;1.4478;1.44763;1.44747;1.44736;1.4473;1.44728;1.44727;1.44723;1.44712;1.44693;1.44673;1.44661;1.44662;1.44679;1.44708;1.4474;1.44765;1.44773;1.44761;1.44726;1.44674;1.4461;1.44544;1.44484;1.44438;1.44413;1.44411;1.44429;1.44463;1.44502;1.44539;1.44566;1.4458;1.44582;1.44573;1.44559;1.44544;1.4453;1.44519;1.44514;1.44518;1.44533;1.44556;1.44585;1.44609;1.44619;1.44612;1.44588;1.44557;1.4453;1.44515;1.44513;1.44519;1.44526;1.44528;1.44521;1.44505;1.44481;1.44454;1.44427;1.4441;1.44407;1.44423;1.4445;1.44478;1.44491;1.44479;1.44442;1.44387;1.44328;1.44277;1.44239;1.44212;1.44191;1.44171;1.44159;1.44163;1.4419;1.4424;1.44302;1.44358;1.44394;1.44409;1.44408;1.44402;1.44394;1.44379;1.4435;1.443;1.44235;1.44169;1.44119;1.44098;1.44105;1.4413;1.44156;1.44168;1.44157;1.44127;1.44087;1.44052;1.44029;1.44017;1.44009;1.43993;1.43966;1.43933;1.43907;1.43901;1.43918;1.43946;1.43964;1.43952;1.43904;1.43834;1.4377;1.4374;1.43756;1.4381;1.43876;1.43925;1.43936;1.43906;1.43847;1.43774;1.43701;1.4364;1.43602;1.43592;1.43612;1.43653;1.43694;1.43711;1.43686;1.43619;1.4353;1.43447;1.43398;1.43392;1.43421;1.4346;1.43488;1.43491;1.43475;1.43452;1.43439;1.4344;1.43449;1.43447;1.43417;1.4335;1.43254;1.43146;1.43047;1.42973;1.4293;1.42914;1.42917;1.42924;1.42924;1.42907;1.42867;1.42808;1.4274;1.42681;1.42646;1.4264;1.42655;1.42672;1.42668;1.42632;1.42566;1.42484;1.42405;1.42348;1.42322;1.4233;1.42366;1.42418;1.42469;1.42501;1.42498;1.42451;1.42367;1.42265;1.42171;1.42105;1.42074;1.4207;1.42078;1.42081;1.42068;1.42041;1.42008;1.41982;1.41976;1.41996;1.42041;1.42096;1.42139;1.42149;1.42117;1.42053;1.41984;1.41935;1.41918;1.41927;1.41944;1.41951;1.41944;1.41932;1.41934;1.41959;1.42002;1.42045;1.42062;1.42037;1.41966;1.41862;1.41745;1.41644;1.41589;1.41599;1.41675;1.41793;1.41909;1.41977;1.41974;1.41908;1.41816;1.41735;1.41679;1.41643;1.41608;1.41565;1.41518;1.41482;1.41467;1.41469;1.4147;1.41447;1.4139;1.41307;1.41213;1.41128;1.41056;1.40994;1.40933;1.4087;1.40815;1.40784;1.40788;1.40821;1.40861;1.40882;1.40862;1.40798;1.40699;1.40578;1.40443;1.40298;1.40151;1.40015;1.39913;1.39858;1.39851;1.39872;1.39893;1.3989;1.39855;1.39799;1.39739;1.39688;1.39647;1.39606;1.39549;1.39469;1.39368;1.39262;1.39166;1.39088;1.39022;1.38947;1.38846;1.38718;1.38581;1.38466;1.38394;1.38368;1.38368;1.38363;1.38333;1.38277;1.38213;1.38162;1.38137;1.38135;1.38142;1.38139;1.3812;1.38086;1.38048;1.38014;1.3799;1.37974;1.37966;1.37962;1.37966;1.37975;1.37985;1.37988;1.37967;1.3791;1.37806;1.37655;1.37474;1.37292;1.37148;1.3708;1.37106;1.37221;1.37392;1.37572;1.3772;1.37811;1.37845;1.37836;1.37801;1.37753;1.377;1.37646;1.37597;1.37558;1.37534;1.37525;1.37526;1.37535;1.37547;1.37562;1.37584;1.37615;1.37659;1.37715;1.37783;1.37857;1.37928;1.37985;1.38016;1.38021;1.38008;1.37991;1.37988;1.38006;1.38039;1.38069;1.38079;1.38062;1.38023;1.3798;1.37947;1.37936;1.37947;1.37974;1.38008;1.38036;1.38043;1.38017;1.37957;1.3788;1.37814;1.3779;1.37824;1.37906;1.38009;1.38096;1.38138;1.38127;1.38073;1.38;1.37936;1.37904;1.37909;1.37936;1.37953;1.3793;1.37858;1.37761;1.37689;1.37691;1.37793;1.37972;1.3817;1.38315;1.38359;1.38303;1.38192;1.38091;1.38053;1.38089;1.38171;1.38251;1.3829;1.38278;1.38235;1.38193;1.38169;1.38163;1.3816;1.38149;1.38133;1.38125;1.38138;1.38171;1.38206;1.38225;1.38218;1.38196;1.38179;1.38188;1.38229;1.38289;1.38351;1.38399;1.38431;1.38452;1.38473;1.38503;1.38545;1.386;1.38668;1.38749;1.38836;1.38913;1.38959;1.38954;1.38896;1.38801;1.38696;1.38608;1.38551;1.38524;1.38523;1.3855;1.38608;1.387;1.38817;1.38932;1.39009;1.39016;1.38941;1.38801;1.38635;1.38496;1.38427;1.38449;1.38549;1.38686;1.3881;1.38887;1.38909;1.38898;1.38885;1.38896;1.38936;1.38997;1.39061;1.39112;1.39134;1.39124;1.39086;1.39039;1.39003;1.3899;1.38995;1.38996;1.38974;1.38932;1.389;1.38916;1.39;1.39132;1.3926;1.39325;1.39294;1.39176;1.39011;1.38849;1.38725;1.38653;1.38622;1.38606;1.38573;1.385;1.3838;1.3823;1.38085;1.37981;1.37941;1.37962;1.38015;1.38062;1.38073;1.38039;1.37977;1.37916;1.3788;1.37872;1.37864;1.37809;1.37675;1.37463;1.37218;1.37012;1.36911;1.36944;1.37094;1.37304;1.37496;1.37597;1.37563;1.37394;1.37143;1.36896;1.36736;1.36707;1.36784;1.36887;1.36924;1.36844;1.36661;1.36438;1.36232;1.36062;1.35901;1.35716;1.35499;1.35281;1.35114;1.35041;1.35072;1.35191;1.35369;1.35566;1.35735;1.35819;1.35765;1.35557;1.35228;1.34855;1.34514;1.34237;1.33987;1.33694;1.33309;1.28567;1.28513;1.28308;1.27964;1.2754;1.27124;1.26811;1.26667;1.26722;1.26959;1.27315;1.27678;1.27904;1.2786;1.27493;1.2689;1.26258;1.25845;1.25825;1.26224;1.26921;1.27709;1.284;1.28912;1.29276;1.29577;1.29863;1.30103;1.30205;1.30084;1.29727;1.29219;1.28708;1.28345;1.28217;1.28319;1.28558;1.28802;1.28944;1.28949;1.28857;1.28741;1.28648;1.28565;1.28436;1.28196;1.27826;1.27374;1.2695;1.26685;1.26684;1.26974;1.27487;1.28068;1.28537;1.28775;1.28779;1.28664;1.28588;1.28659;1.28881;1.29163;1.2938;1.29444;1.2935;1.29159;1.28953;1.28788;1.28676;1.28607;1.28565;1.28548;1.28558;1.28579;1.28574;1.28494;1.28333;1.28162;1.28126;1.28384;1.29006;1.29903;1.30816;1.31426;1.31522;1.3113;1.30488;1.29885;1.2951;1.29376;1.29371;1.29351;1.29236;1.29039;1.28828;1.28671;1.28606;1.28643;1.28772;1.28977;1.29226;1.29474;1.29672;1.29796;1.29845;1.29839;1.29791;1.29692;1.29533;1.29334;1.29161;1.29112;1.2926;1.296;1.30025;1.30356;1.3043;1.3019;1.29708;1.29147;1.28661;1.28325;1.28128;1.28011;1.27928;1.27874;1.27875;1.27947;1.28068;1.28193;1.28288;1.28361;1.28458;1.28628;1.28882;1.29184;1.2946;1.29631;1.29645;1.29488;1.29191;1.28823;1.28478;1.28239;1.28153;1.28203;1.28315;1.28399;1.284;1.28326;1.28234;1.28178;1.28166;1.28147;1.28054;1.27857;1.27594;1.27349;1.27196;1.27145;1.27147;1.27136;1.27099;1.27103;1.27266;1.27676;1.28326;1.29083;1.2974;1.30101;1.30074;1.2971;1.29166;1.28626;1.28219;1.27986;1.2788;1.27808;1.27696;1.27541;1.27418;1.27446;1.2771;1.28205;1.28825;1.29399;1.29769;1.29872;1.29773;1.29633;1.2964;1.2993;1.30516;1.3126;1.31906;1.3219;1.31998;1.31456;1.30871;1.30556;1.30672;1.3116;1.31791;1.32287;1.3246;1.32272;1.31819;1.31273;1.30836;1.307;1.31;1.31737;1.32715;1.3357;1.33916;1.33562;1.32626;1.31451;1.30389;1.29634;1.29184;1.28916;1.28708;1.28521;1.28406;1.28447;1.28694;1.29137;1.297;1.30266;1.30719;1.30993;1.31118;1.31203;1.31357;1.31602;1.31826;1.3185;1.31561;1.31036;1.30527;1.3032;1.30547;1.31089;1.31614;1.31759;1.31357;1.3054;1.29654;1.29048;1.28918;1.29246;1.29837;1.30417;1.30744;1.30684;1.30237;1.29526;1.28768;1.2824;1.28218;1.28886;1.30224;1.31935;1.33473;1.34244;1.33947;1.32787;1.31337;1.30175;1.29598;1.29557;1.29752;1.29812;1.29475;1.28678;1.27541;1.26295;1.25217;1.24575;1.24565;1.25243;1.26481;1.28013;1.29541;1.30845
